"base",,,,,,,"tool",,,,,,,"time",
0.12403,0.08159,-1.5492,0.46434,0.73556,0.35823,0.33913,-0.14556,0.22308,-1.4831,0.66318,-0.48976,-0.42545,0.37325,1.4604,
0.12403,0.0816,-1.5492,0.46445,0.73558,0.35834,0.33884,-0.14556,0.22308,-1.4832,0.66313,-0.48992,-0.42572,0.37282,1.477,
0.12403,0.08158,-1.5492,0.46394,0.73586,0.35813,0.33913,-0.14553,0.22311,-1.483,0.66326,-0.48974,-0.42554,0.37303,1.4937,
0.12403,0.0816,-1.5492,0.46424,0.73567,0.35813,0.33913,-0.14549,0.22313,-1.483,0.66328,-0.48986,-0.42555,0.37284,1.5104,
0.12403,0.0816,-1.5492,0.46445,0.73558,0.35824,0.33894,-0.14555,0.22305,-1.483,0.66397,-0.48875,-0.42514,0.37354,1.5271,
0.12402,0.08159,-1.5492,0.46443,0.73555,0.35813,0.33913,-0.14551,0.22313,-1.4831,0.66306,-0.49004,-0.42524,0.37333,1.5437,
0.12402,0.08159,-1.5492,0.46424,0.73567,0.35823,0.33903,-0.14553,0.22309,-1.483,0.66406,-0.48874,-0.42484,0.37373,1.5604,
0.12401,0.08159,-1.5491,0.46426,0.73569,0.35815,0.33904,-0.14552,0.22315,-1.4831,0.66308,-0.49006,-0.42535,0.37315,1.577,
0.12405,0.0816,-1.5492,0.46436,0.73559,0.35814,0.33914,-0.1455,0.22305,-1.4829,0.66386,-0.48894,-0.42554,0.37303,1.5942,
0.12403,0.08161,-1.5492,0.46464,0.73546,0.35843,0.33873,-0.14555,0.2231,-1.483,0.66255,-0.49064,-0.42613,0.37243,1.6104,
0.12403,0.08159,-1.5492,0.46384,0.73597,0.35823,0.33893,-0.14556,0.22302,-1.4829,0.66347,-0.48945,-0.42634,0.37214,1.627,
0.12403,0.0816,-1.5491,0.46436,0.73559,0.35824,0.33904,-0.14557,0.22307,-1.483,0.66237,-0.49085,-0.42644,0.37214,1.6437,
0.12401,0.08158,-1.5491,0.46424,0.73567,0.35803,0.33923,-0.14555,0.22304,-1.483,0.66327,-0.48975,-0.42585,0.37264,1.6604,
0.12402,0.08159,-1.5491,0.46394,0.73587,0.35793,0.33933,-0.14552,0.22314,-1.4831,0.66297,-0.49015,-0.42534,0.37324,1.677,
0.12403,0.0816,-1.5491,0.46442,0.73553,0.35811,0.33921,-0.1455,0.22307,-1.4831,0.66406,-0.48874,-0.42474,0.37383,1.6937,
0.12401,0.08159,-1.5492,0.46443,0.73555,0.35823,0.33902,-0.14555,0.22307,-1.4831,0.66366,-0.48924,-0.42524,0.37333,1.7104,
0.12404,0.0816,-1.5492,0.46455,0.73547,0.35824,0.33903,-0.14553,0.22306,-1.4831,0.66368,-0.48916,-0.42545,0.37315,1.7271,
0.12405,0.08161,-1.5492,0.46447,0.73551,0.35815,0.33915,-0.14552,0.22312,-1.4831,0.66296,-0.49015,-0.42554,0.37303,1.7437,
0.12402,0.08161,-1.5492,0.46433,0.73566,0.35843,0.33873,-0.14556,0.22308,-1.483,0.66286,-0.49025,-0.42584,0.37274,1.7604,
0.12402,0.08159,-1.5492,0.46394,0.73586,0.35823,0.33903,-0.14557,0.22308,-1.483,0.66294,-0.49013,-0.42603,0.37252,1.7771,
0.12401,0.08159,-1.5492,0.46415,0.73577,0.35824,0.33893,-0.14558,0.22303,-1.483,0.66338,-0.48956,-0.42565,0.37294,1.801,
0.12402,0.0816,-1.5491,0.46447,0.73551,0.35825,0.33905,-0.14554,0.2231,-1.4831,0.66317,-0.48986,-0.42545,0.37314,1.827,
0.12402,0.08159,-1.5491,0.46424,0.73567,0.35813,0.33913,-0.14553,0.2231,-1.4831,0.66344,-0.48953,-0.42533,0.37322,1.8437,
0.12403,0.0816,-1.5491,0.46415,0.73577,0.35824,0.33893,-0.14554,0.22306,-1.4831,0.66379,-0.48897,-0.42506,0.37365,1.8604,
0.12403,0.08159,-1.5491,0.46373,0.73605,0.35822,0.33892,-0.14555,0.22307,-1.4831,0.6637,-0.48917,-0.42496,0.37366,1.8771,
0.12404,0.0816,-1.5492,0.46433,0.73566,0.35843,0.33873,-0.14553,0.22308,-1.483,0.66348,-0.48946,-0.42525,0.37334,1.8937,
0.12402,0.08159,-1.5492,0.46424,0.73576,0.35833,0.33873,-0.14557,0.22307,-1.483,0.66297,-0.49005,-0.42615,0.37244,1.9104,
0.12401,0.08159,-1.5491,0.46434,0.73557,0.35793,0.33943,-0.14556,0.22304,-1.4829,0.66316,-0.48984,-0.42594,0.37263,1.9344,
